time_serial,password,way1,way1_number,way2,way2_number,way3,way3_number,total_sales,time
7078,7 3 7,11835,1000,138804,320,0,0,- -,2007/3/27
7077,7 6 1,13982,1000,0,0,79025,160,- -,2007/3/26
7076,3 1 6,8933,1000,0,0,62106,160,- -,2007/3/25
7075,5 1 5,9281,1000,81579,320,0,0,- -,2007/3/24
7074,9 0 6,9502,1000,0,0,50601,160,- -,2007/3/23
7073,5 6 4,11357,1000,0,0,106244,160,- -,2007/3/22
7072,0 1 0,17643,1000,22529,320,0,0,- -,2007/3/21
7071,9 8 4,10725,1000,0,0,164271,210,- -,2007/3/20
7070,4 4 1,9239,1000,200415,420,0,0,- -,2007/3/19
7069,5 3 1,9883,1000,0,0,137640,210,- -,2007/3/18
7068,1 0 3,6189,1000,0,0,171360,210,- -,2007/3/17
7067,4 9 9,18632,1000,327020,420,0,0,- -,2007/3/16
7066,6 8 3,53277,1000,0,0,68388,160,- -,2007/3/15
7065,2 6 8,9280,1000,0,0,159661,210,- -,2007/3/14
7064,3 3 0,4898,1000,126831,420,0,0,- -,2007/3/13
7063,3 6 5,9741,1000,0,0,246913,210,- -,2007/3/12
7062,3 2 7,8938,1000,0,0,213664,210,- -,2007/3/11
7061,7 8 7,10358,1000,137029,420,0,0,- -,2007/3/10
7060,3 6 8,11480,1000,0,0,176062,210,- -,2007/3/9
7059,5 2 8,15060,1000,0,0,135551,210,- -,2007/3/8
7058,8 8 7,3125,1000,28574,420,0,0,- -,2007/3/7
7057,9 5 5,11436,1000,570052,420,0,0,- -,2007/3/6
7056,2 7 8,10310,1000,0,0,47428,210,- -,2007/3/5
7055,0 1 7,5932,1000,0,0,55690,210,- -,2007/3/4
7054,8 4 7,4685,1000,0,0,142354,210,- -,2007/3/3
7053,8 0 2,8977,1000,0,0,126205,210,- -,2007/3/2
7052,7 3 3,5958,1000,215426,420,0,0,- -,2007/3/1
7051,2 6 5,3600,1000,0,0,93927,210,- -,2007/2/28
7050,1 6 3,4055,1000,0,0,154523,210,- -,2007/2/27
7049,7 6 0,4282,1000,0,0,60486,210,- -,2007/2/26
7048,5 7 2,5994,1000,0,0,149169,210,- -,2007/2/25
7047,3 7 7,7487,1000,71940,420,0,0,- -,2007/2/16
7046,5 6 4,12326,1000,0,0,322057,210,- -,2007/2/15
7045,0 0 0,24646,1000,0,420,0,0,- -,2007/2/14
7044,9 8 8,8153,1000,79524,420,0,0,- -,2007/2/13
7043,9 4 7,6421,1000,0,0,108722,210,- -,2007/2/12
7042,1 9 9,12318,1000,58905,420,0,0,- -,2007/2/11
7041,3 3 5,10621,1000,680212,420,0,0,- -,2007/2/10
7040,9 4 8,19806,1000,0,0,182389,210,- -,2007/2/9
7039,0 2 5,22962,1000,0,0,35554,210,- -,2007/2/8
7038,2 0 3,2829,1000,0,0,16439,210,- -,2007/2/7
7037,5 0 7,24694,1000,0,0,202970,210,- -,2007/2/6
7036,0 3 2,7987,1000,0,0,172632,210,- -,2007/2/5
7035,7 6 4,5179,1000,0,0,139049,210,- -,2007/2/4
7034,4 9 4,13277,1000,352552,420,0,0,- -,2007/2/3
7033,8 7 5,20335,1000,0,0,290545,210,- -,2007/2/2
7032,9 6 1,9364,1000,0,0,139408,210,- -,2007/2/1
7031,7 0 4,11211,1000,0,0,164221,210,- -,2007/1/31
7030,2 8 1,7458,1000,0,0,131606,210,- -,2007/1/30
7029,3 9 9,3505,1000,35448,420,0,0,- -,2007/1/29
7028,1 1 9,5666,1000,126033,420,0,0,- -,2007/1/28
7027,3 4 9,7826,1000,0,0,159893,210,- -,2007/1/27
7026,2 6 0,11304,1000,0,0,222670,210,- -,2007/1/26
7025,3 1 9,10300,1000,0,0,92680,210,- -,2007/1/25
7024,9 5 5,4853,1000,40018,420,0,0,- -,2007/1/24
7023,7 1 6,9989,1000,0,0,211058,210,- -,2007/1/23
7022,8 9 6,9334,1000,0,0,269484,210,- -,2007/1/22
7021,7 5 7,4933,1000,29900,420,0,0,- -,2007/1/21
7020,1 5 1,4288,1000,69397,420,0,0,- -,2007/1/20
7019,2 1 9,9312,1000,0,0,135622,210,- -,2007/1/19
7018,2 0 4,8434,1000,0,0,106512,210,- -,2007/1/18
7017,4 8 5,40210,1000,0,0,190950,210,- -,2007/1/17
7016,8 7 8,7984,1000,19829,420,0,0,- -,2007/1/16
7015,9 7 7,5114,1000,31603,420,0,0,- -,2007/1/15
7014,0 4 7,6624,1000,0,0,96175,210,- -,2007/1/14
7013,2 5 2,5985,1000,75597,420,0,0,- -,2007/1/13
7012,4 0 5,16572,1000,0,0,69340,210,- -,2007/1/12
7011,2 6 1,10170,1000,0,0,107443,210,- -,2007/1/11
7010,4 5 3,8326,1000,0,0,216176,210,- -,2007/1/10
7009,2 9 2,21911,1000,303853,420,0,0,- -,2007/1/9
7008,4 1 6,9617,1000,0,0,66238,210,- -,2007/1/8
7007,5 4 1,4048,1000,0,0,52662,210,- -,2007/1/7
7006,8 3 5,6283,1000,0,0,121719,210,- -,2007/1/6
7005,0 9 1,5356,1000,0,0,43024,210,- -,2007/1/5
7004,1 6 3,7502,1000,0,0,96584,210,- -,2007/1/4
7003,8 3 9,4382,1000,0,0,61509,210,- -,2007/1/3
7002,0 6 0,5786,1000,79988,420,0,0,- -,2007/1/2
7001,0 3 8,5824,1000,0,0,104322,210,- -,2007/1/1
6357,5 8 4,8731,1000,0,0,134871,210,- -,2006/12/31
6356,6 7 8,16338,1000,0,0,240472,210,- -,2006/12/30
6355,9 1 4,7575,1000,0,0,109994,210,- -,2006/12/29
6354,3 3 4,7527,1000,49644,420,0,0,- -,2006/12/28
6353,5 1 3,3977,1000,0,0,30268,210,- -,2006/12/27
6352,6 9 1,4890,1000,0,0,84591,210,- -,2006/12/26
6351,1 1 7,3512,1000,23291,420,0,0,- -,2006/12/25
6350,6 9 8,9174,1000,0,0,187866,210,- -,2006/12/24
6349,7 3 5,10039,1000,0,0,228340,210,- -,2006/12/23
6348,1 1 4,2713,1000,15279,420,0,0,- -,2006/12/22
6347,1 8 4,8352,1000,0,0,95779,210,- -,2006/12/21
6346,5 6 6,11091,1000,22986,420,0,0,- -,2006/12/20
6345,0 3 0,6692,1000,42077,420,0,0,- -,2006/12/19
6344,7 1 2,8002,1000,0,0,125505,210,- -,2006/12/18
6343,1 8 3,28435,1000,0,0,271053,210,- -,2006/12/17
6342,7 4 6,20718,1000,0,0,108193,210,- -,2006/12/16
6341,6 6 4,6105,1000,89632,420,0,0,- -,2006/12/15
6340,5 3 1,13332,1000,0,0,70773,210,- -,2006/12/14
6339,0 6 3,6784,1000,0,0,37740,210,- -,2006/12/13
6338,9 4 0,8219,1000,0,0,101163,210,- -,2006/12/12
6337,1 2 6,8481,1000,0,0,108933,210,- -,2006/12/11
6336,4 5 6,14976,1000,0,0,145932,210,- -,2006/12/10
6335,6 5 9,11283,1000,0,0,109400,210,- -,2006/12/9
6334,8 9 3,12728,1000,0,0,135287,210,- -,2006/12/8
6333,7 6 7,3061,1000,9599,420,0,0,- -,2006/12/7
6332,0 2 0,3777,1000,35906,420,0,0,- -,2006/12/6
6331,0 9 0,8062,1000,28462,420,0,0,- -,2006/12/5
6330,7 7 4,8097,1000,39988,420,0,0,- -,2006/12/4
6329,8 9 6,5606,1000,0,0,81376,210,- -,2006/12/3
6328,1 6 9,5710,1000,0,0,59442,210,- -,2006/12/2
6327,3 7 5,7029,1000,0,0,130152,210,- -,2006/12/1
6326,9 7 7,10046,1000,47108,420,0,0,- -,2006/11/30
6325,1 4 3,11115,1000,0,0,82066,210,- -,2006/11/29
6324,8 1 5,10361,1000,0,0,176436,210,- -,2006/11/28
6323,7 3 6,8201,1000,0,0,94014,210,- -,2006/11/27
6322,6 6 4,3156,1000,14263,420,0,0,- -,2006/11/26
6321,4 6 8,29755,1000,0,0,162987,210,- -,2006/11/25
6320,3 4 9,3699,1000,0,0,73430,210,- -,2006/11/24
6319,6 5 5,4992,1000,27462,420,0,0,- -,2006/11/23
6318,6 1 9,9619,1000,0,0,118186,210,- -,2006/11/22
6317,8 4 5,4925,1000,0,0,107812,210,- -,2006/11/21
6316,1 3 3,13793,1000,45910,420,0,0,- -,2006/11/20
6315,0 4 1,6241,1000,0,0,51066,210,- -,2006/11/19
6314,7 2 4,13634,1000,0,0,174046,210,- -,2006/11/18
6313,8 3 0,4199,1000,0,0,46539,210,- -,2006/11/17
6312,3 1 0,4248,1000,0,0,53853,210,- -,2006/11/16
6311,3 0 5,12578,1000,0,0,100545,210,- -,2006/11/15
6310,9 9 9,20918,1000,0,0,0,0,- -,2006/11/14
6309,8 3 4,8063,1000,0,0,126448,210,- -,2006/11/13
6308,8 7 1,3089,1000,0,0,39211,210,- -,2006/11/12
6307,2 7 8,9827,1000,0,0,165874,210,- -,2006/11/11
6306,6 6 1,6229,1000,63425,420,0,0,- -,2006/11/10
6305,2 5 9,7466,1000,0,0,50324,210,- -,2006/11/9
6304,9 9 1,4809,1000,10099,420,0,0,- -,2006/11/8
6303,7 7 2,4880,1000,26687,420,0,0,- -,2006/11/7
6302,6 3 5,6088,1000,0,0,109777,210,- -,2006/11/6
6301,1 9 9,17375,1000,38454,420,0,0,- -,2006/11/5
6300,2 1 4,9488,1000,0,0,69559,210,- -,2006/11/4
6299,9 5 6,6172,1000,0,0,92014,210,- -,2006/11/3
6298,9 7 2,13408,1000,0,0,122339,210,- -,2006/11/2
6297,6 0 0,3797,1000,5009,420,0,0,- -,2006/11/1
6296,6 0 9,11457,1000,0,0,96863,210,- -,2006/10/31
6295,3 3 1,4336,1000,10368,420,0,0,- -,2006/10/30
6294,4 3 7,12041,1000,0,0,74323,210,- -,2006/10/29
6293,0 6 0,6172,1000,31043,420,0,0,- -,2006/10/28
6292,3 3 8,13880,1000,68364,420,0,0,- -,2006/10/27
6291,4 3 9,8947,1000,0,0,100909,210,- -,2006/10/26
6290,2 0 8,6043,1000,0,0,51780,210,- -,2006/10/25
6289,7 8 1,12637,1000,0,0,64055,210,- -,2006/10/24
6288,1 4 5,7880,1000,0,0,59040,210,- -,2006/10/23
6287,4 4 7,9281,1000,26340,420,0,0,- -,2006/10/22
6286,5 6 4,14531,1000,0,0,104219,210,- -,2006/10/21
6285,8 5 7,9083,1000,0,0,78076,210,- -,2006/10/20
6284,2 7 9,16716,1000,0,0,104846,210,- -,2006/10/19
6283,0 2 3,6727,1000,0,0,41875,210,- -,2006/10/18
6282,4 3 3,11767,1000,11510,320,0,0,- -,2006/10/17
6281,2 6 3,14735,1000,0,0,27673,160,- -,2006/10/16
6280,8 0 8,6613,1000,5333,320,0,0,- -,2006/10/15
6279,9 5 1,17815,1000,0,0,17221,160,- -,2006/10/14
6278,2 1 6,13064,1000,0,0,26761,160,- -,2006/10/13
6277,9 0 7,8078,1000,0,0,10938,160,- -,2006/10/12
6276,1 1 0,8116,1000,5601,320,0,0,- -,2006/10/11
6275,7 7 2,5712,1000,6171,320,0,0,- -,2006/10/10
6274,9 0 8,5531,1000,0,0,12101,160,- -,2006/10/9
6273,3 7 3,5159,1000,3692,320,0,0,- -,2006/10/8
6272,5 1 7,6760,1000,0,0,15555,160,- -,2006/10/7
6271,9 4 4,15678,1000,6700,320,0,0,- -,2006/10/6
6270,3 1 7,14350,1000,0,0,14493,160,- -,2006/10/5
6269,0 1 0,4252,1000,2555,320,0,0,- -,2006/10/4
6268,6 3 8,16109,1000,0,0,24707,160,- -,2006/10/3
6267,2 6 5,8753,1000,0,0,20157,160,- -,2006/10/2
6266,2 7 2,9604,1000,6546,320,0,0,- -,2006/10/1
6265,2 2 8,9557,1000,5446,320,0,0,- -,2006/9/30
6264,6 5 6,4286,1000,5544,320,0,0,- -,2006/9/29
6263,8 8 6,6195,1000,5833,320,0,0,- -,2006/9/28
6262,9 1 7,9728,1000,0,0,13490,160,- -,2006/9/27
6261,7 3 5,14406,1000,0,0,31435,160,- -,2006/9/26
6260,6 5 9,7032,1000,0,0,15441,160,- -,2006/9/25
6259,6 2 8,4777,1000,0,0,9295,160,- -,2006/9/24
6258,8 6 0,7405,1000,0,0,9732,160,- -,2006/9/23
6257,5 0 8,10736,1000,0,0,23338,160,- -,2006/9/22
6256,9 9 8,8506,1000,4224,320,0,0,- -,2006/9/21
6255,4 7 9,15660,1000,0,0,30045,160,- -,2006/9/20
6254,2 9 3,12634,1000,0,0,21013,160,- -,2006/9/19
6253,9 7 8,13007,1000,0,0,13988,160,- -,2006/9/18
6252,1 1 5,6508,1000,4832,320,0,0,- -,2006/9/17
6251,6 5 6,7810,1000,6871,320,0,0,- -,2006/9/16
6250,9 5 9,11253,1000,5184,320,0,0,- -,2006/9/15
6249,1 6 6,4662,1000,5351,320,0,0,- -,2006/9/14
6248,8 9 5,15068,1000,0,0,17706,160,- -,2006/9/13
6247,5 2 8,18694,1000,0,0,33554,160,- -,2006/9/12
6246,9 8 9,16600,1000,8619,320,0,0,- -,2006/9/11
6245,0 8 0,7278,1000,5250,320,0,0,- -,2006/9/10
6244,2 2 2,57921,1000,0,320,0,0,- -,2006/9/9
6243,4 9 8,8511,1000,0,0,20943,160,- -,2006/9/8
6242,7 8 9,39735,1000,0,0,42053,160,- -,2006/9/7
6241,4 3 2,10784,1000,0,0,25587,160,- -,2006/9/6
6240,2 2 8,10000,1000,7511,320,0,0,- -,2006/9/5
6239,5 3 6,13363,1000,0,0,28214,160,- -,2006/9/4
6238,1 6 6,8967,1000,13265,320,0,0,- -,2006/9/3
6237,7 9 3,10292,1000,0,0,20036,160,- -,2006/9/2
6236,1 6 9,9783,1000,0,0,28419,160,- -,2006/9/1
6235,7 3 2,6287,1000,0,0,22935,160,- -,2006/8/31
6234,4 5 7,18821,1000,0,0,47325,160,- -,2006/8/30
6233,7 1 4,13187,1000,0,0,39438,160,- -,2006/8/29
6232,1 6 2,4269,1000,0,0,12505,160,- -,2006/8/28
6231,0 6 8,3111,1000,0,0,7152,160,- -,2006/8/27
6230,2 6 7,5311,1000,0,0,20812,160,- -,2006/8/26
6229,2 6 6,5425,1000,4225,320,0,0,- -,2006/8/25
6228,6 1 2,19991,1000,0,0,45491,160,- -,2006/8/24
6227,6 3 3,6628,1000,12278,320,0,0,- -,2006/8/23
6226,6 0 8,22407,1000,0,0,27173,160,- -,2006/8/22
6225,8 9 3,15431,1000,0,0,49446,160,- -,2006/8/21
6224,7 0 8,5695,1000,0,0,21211,160,- -,2006/8/20
6223,7 6 0,5630,1000,0,0,27296,160,- -,2006/8/19
6222,2 5 5,4765,1000,4672,320,0,0,- -,2006/8/18
6221,7 5 1,5514,1000,0,0,16418,160,- -,2006/8/17
6220,5 4 6,20954,1000,0,0,77397,160,- -,2006/8/16
6219,5 5 4,8020,1000,10004,320,0,0,- -,2006/8/15
6218,7 2 1,8579,1000,0,0,23571,160,- -,2006/8/14
6217,3 5 3,14291,1000,13615,320,0,0,- -,2006/8/13
6216,8 3 6,16356,1000,0,0,38187,160,- -,2006/8/12
6215,5 2 7,8045,1000,0,0,24577,160,- -,2006/8/11
6214,3 4 0,7703,1000,0,0,25384,160,- -,2006/8/10
6213,4 2 1,10814,1000,0,0,21687,160,- -,2006/8/9
6212,9 3 4,13724,1000,0,0,52051,160,- -,2006/8/8
6211,5 5 2,6343,1000,10752,320,0,0,- -,2006/8/7
6210,2 5 7,12922,1000,0,0,26345,160,- -,2006/8/6
6209,5 6 2,8459,1000,0,0,40085,160,- -,2006/8/5
6208,3 6 8,17132,1000,0,0,35511,160,- -,2006/8/4
6207,9 3 7,14688,1000,0,0,27255,160,- -,2006/8/3
6206,4 7 1,5253,1000,0,0,13388,160,- -,2006/8/2
6205,4 8 1,5098,1000,0,0,17751,160,- -,2006/8/1
6204,8 7 2,17165,1000,0,0,28595,160,- -,2006/7/31
6203,4 5 1,11995,1000,0,0,17275,160,- -,2006/7/30
6202,8 9 1,14554,1000,0,0,10371,160,- -,2006/7/29
6201,7 2 4,11250,1000,0,0,43512,160,- -,2006/7/28
6200,9 2 8,10607,1000,0,0,19553,160,- -,2006/7/27
6199,0 2 9,15126,1000,0,0,33979,160,- -,2006/7/26
6198,1 6 5,18167,1000,0,0,53988,160,- -,2006/7/25
6197,9 4 9,6946,1000,5774,320,0,0,- -,2006/7/24
6196,8 4 8,13030,1000,8316,320,0,0,- -,2006/7/23
6195,9 1 8,13358,1000,0,0,33539,160,- -,2006/7/22
6194,1 1 6,4976,1000,4428,320,0,0,- -,2006/7/21
6193,7 4 8,33289,1000,0,0,42768,160,- -,2006/7/20
6192,3 0 0,9208,1000,6211,320,0,0,- -,2006/7/19
6191,2 9 3,9889,1000,0,0,12111,160,- -,2006/7/18
6190,4 1 9,18902,1000,0,0,35566,160,- -,2006/7/17
6189,3 3 4,6123,1000,4166,320,0,0,- -,2006/7/16
6188,9 9 5,9492,1000,7330,320,0,0,- -,2006/7/15
6187,7 1 3,11837,1000,0,0,24983,160,- -,2006/7/14
6186,4 6 9,7479,1000,0,0,18092,160,- -,2006/7/13
6185,7 0 0,10942,1000,7555,320,0,0,- -,2006/7/12
6184,3 4 0,14500,1000,0,0,17770,160,- -,2006/7/11
6183,4 6 5,5733,1000,0,0,17567,160,- -,2006/7/10
6182,2 1 7,10787,1000,0,0,25817,160,- -,2006/7/9
6181,9 5 9,6278,1000,4697,320,0,0,- -,2006/7/8
6180,5 9 3,12273,1000,0,0,21187,160,- -,2006/7/7
6179,4 9 9,4917,1000,4206,320,0,0,- -,2006/7/6
6178,4 6 5,19394,1000,0,0,36039,160,- -,2006/7/5
6177,9 4 5,32525,1000,0,0,46127,160,- -,2006/7/4
6176,7 7 2,7024,1000,5854,320,0,0,- -,2006/7/3
6175,0 0 1,2671,1000,2842,320,0,0,- -,2006/7/2
6174,4 5 4,66360,1000,13326,320,0,0,- -,2006/7/1
6173,0 1 9,8230,1000,0,0,17349,160,- -,2006/6/30
6172,6 8 7,10762,1000,0,0,16737,160,- -,2006/6/29
6171,2 4 6,10166,1000,0,0,40308,160,- -,2006/6/28
6170,3 0 5,12705,1000,0,0,24003,160,- -,2006/6/27
6169,7 9 4,4893,1000,0,0,20513,160,- -,2006/6/26
6168,2 1 1,9491,1000,7636,320,0,0,- -,2006/6/25
6167,9 6 4,12499,1000,0,0,36942,160,- -,2006/6/24
6166,3 7 3,5174,1000,6905,320,0,0,- -,2006/6/23
6165,3 9 7,49925,1000,0,0,48347,160,- -,2006/6/22
6164,5 3 4,9152,1000,0,0,33320,160,- -,2006/6/21
6163,9 9 4,4703,1000,5131,320,0,0,- -,2006/6/20
6162,2 4 2,14094,1000,32354,320,0,0,- -,2006/6/19
6161,9 7 6,5741,1000,0,0,15849,160,- -,2006/6/18
6160,9 8 6,7715,1000,0,0,13486,160,- -,2006/6/17
6159,5 3 9,6041,1000,0,0,17195,160,- -,2006/6/16
6158,6 2 3,13321,1000,0,0,38629,160,- -,2006/6/15
6157,0 3 8,6101,1000,0,0,18957,160,- -,2006/6/14
6156,6 7 8,11319,1000,0,0,32804,160,- -,2006/6/13
6155,7 5 9,7323,1000,0,0,20932,160,- -,2006/6/12
6154,9 4 8,6519,1000,0,0,16271,160,- -,2006/6/11
6153,9 5 0,18763,1000,0,0,31153,160,- -,2006/6/10
6152,8 1 4,10483,1000,0,0,17501,160,- -,2006/6/9
6151,1 8 1,11370,1000,9820,320,0,0,- -,2006/6/8
6150,0 4 9,3966,1000,0,0,11930,160,- -,2006/6/7
6149,0 1 9,27654,1000,0,0,36297,160,- -,2006/6/6
6148,7 6 0,6652,1000,0,0,33892,160,- -,2006/6/5
6147,7 3 3,5551,1000,9995,320,0,0,- -,2006/6/4
6146,8 3 4,16465,1000,0,0,40592,160,- -,2006/6/3
6145,5 8 8,10934,1000,9032,320,0,0,- -,2006/6/2
6144,1 5 1,7289,1000,9365,320,0,0,- -,2006/6/1
6143,1 0 4,9688,1000,0,0,21279,160,- -,2006/5/31
6142,2 6 6,19330,1000,47994,320,0,0,- -,2006/5/30
6141,9 7 4,16160,1000,0,0,31556,160,- -,2006/5/29
6140,8 3 0,17798,1000,0,0,29942,160,- -,2006/5/28
6139,1 7 2,6812,1000,0,0,19874,160,- -,2006/5/27
6138,0 8 7,0,0,0,0,0,0,- -,2006/5/26
6137,7 3 3,3374,1000,7202,320,0,0,- -,2006/5/25
6136,3 9 1,12570,1000,0,0,31114,160,- -,2006/5/24
6135,7 4 5,31196,1000,0,0,50350,160,- -,2006/5/23
6134,0 7 3,7561,1000,0,0,30321,160,- -,2006/5/22
6133,9 8 9,23036,1000,9471,320,0,0,- -,2006/5/21
6132,0 9 3,18615,1000,0,0,32975,160,- -,2006/5/20
6131,1 6 5,15757,1000,0,0,48779,160,- -,2006/5/19
6130,8 0 8,13692,1000,17263,320,0,0,- -,2006/5/18
6129,9 2 9,35277,1000,28089,320,0,0,- -,2006/5/17
6128,6 4 0,14721,1000,0,0,51438,160,- -,2006/5/16
6127,1 0 3,55857,1000,0,0,19685,160,- -,2006/5/15
6126,2 3 8,15541,1000,0,0,47097,160,- -,2006/5/14
6125,3 1 5,10076,1000,0,0,32879,160,- -,2006/5/13
6124,2 6 1,11711,1000,0,0,46925,160,- -,2006/5/12
6123,2 4 9,17985,1000,0,0,75958,160,- -,2006/5/11
6122,5 2 0,5111,1000,0,0,33148,160,- -,2006/5/10
6121,5 7 5,7544,1000,8967,320,0,0,- -,2006/5/9
6120,3 3 2,5463,1000,9282,320,0,0,- -,2006/5/8
6119,9 0 0,22834,1000,31718,320,0,0,- -,2006/5/7
6118,8 9 0,23970,1000,0,0,112599,160,- -,2006/5/6
6117,9 9 9,11372,1100,0,0,0,0,- -,2006/5/5
6116,3 3 2,10123,1100,23643,420,0,0,- -,2006/5/4
6115,2 5 9,10951,1100,0,0,82616,210,- -,2006/5/3
6114,9 9 7,3828,1100,7539,420,0,0,- -,2006/5/2
6113,6 0 1,7173,1100,0,0,62878,210,- -,2006/5/1
6112,4 9 9,5663,1100,18552,420,0,0,- -,2006/4/30
6111,2 1 8,9077,1100,0,0,76559,210,- -,2006/4/29
6110,4 3 7,23188,1100,0,0,243279,210,- -,2006/4/28
6109,3 0 8,50754,1100,0,0,79916,210,- -,2006/4/27
6108,6 9 6,5634,1100,23766,420,0,0,- -,2006/4/26
6107,1 9 0,4404,1100,0,0,54957,210,- -,2006/4/25
6106,5 3 3,2764,1100,14862,420,0,0,- -,2006/4/24
6105,5 1 9,28596,1100,0,0,235759,210,- -,2006/4/23
6104,6 1 6,9345,1100,49205,420,0,0,- -,2006/4/22
6103,2 2 3,6067,1100,16045,420,0,0,- -,2006/4/21
6102,2 6 0,6554,1100,0,0,68573,210,- -,2006/4/20
6101,4 3 0,7945,1100,0,0,75563,210,- -,2006/4/19
6100,4 5 1,30606,1100,0,0,157304,210,- -,2006/4/18
6099,8 2 6,9543,1100,0,0,63126,210,- -,2006/4/17
6098,6 6 0,5278,1100,12894,420,0,0,- -,2006/4/16
6097,9 3 8,13378,1100,0,0,111753,210,- -,2006/4/15
6096,2 7 5,13061,1100,0,0,128707,210,- -,2006/4/14
6095,3 0 4,91972,1100,0,0,354219,210,- -,2006/4/13
6094,0 1 0,6421,1100,0,0,22475,420,- -,2006/4/12
6093,8 2 4,7758,1100,0,0,71066,210,- -,2006/4/11
6092,4 4 4,20494,1100,0,0,0,0,- -,2006/4/10
6091,5 3 3,11846,1100,37911,420,0,0,- -,2006/4/9
6090,8 7 7,4539,1100,18416,420,0,0,- -,2006/4/8
6089,4 9 2,7557,1100,0,0,90540,210,- -,2006/4/7
6088,6 4 2,6441,1100,0,0,85732,210,- -,2006/4/6
6087,9 4 7,21249,1100,0,0,76462,210,- -,2006/4/5
6086,1 6 2,18008,1100,0,0,114922,210,- -,2006/4/4
6085,4 9 5,9111,1100,0,0,146843,210,- -,2006/4/3
6084,2 7 6,8368,1100,0,0,107158,210,- -,2006/4/2
6083,9 7 2,8755,1100,0,0,113339,210,- -,2006/4/1
6082,6 7 1,19468,1100,0,0,107160,210,- -,2006/3/31
6081,4 3 4,9293,1100,18047,420,0,0,- -,2006/3/30
6080,5 4 4,5498,1100,9610,420,0,0,- -,2006/3/29
6079,7 1 4,17037,1100,0,0,142701,210,- -,2006/3/28
6078,2 8 6,4257,1100,0,0,76172,210,- -,2006/3/27
6077,2 0 1,5395,1100,0,0,57284,210,- -,2006/3/26
6076,2 2 4,2579,1100,5748,420,0,0,- -,2006/3/25
6075,8 4 4,5966,1100,7030,420,0,0,- -,2006/3/24
6074,2 9 2,5967,1100,25537,420,0,0,- -,2006/3/23
6073,2 0 3,4877,1100,0,0,58889,210,- -,2006/3/22
6072,4 2 0,6174,1100,0,0,84835,210,- -,2006/3/21
6071,2 0 2,5609,1100,7096,420,0,0,- -,2006/3/20
6070,4 1 5,27229,1100,0,0,130737,210,- -,2006/3/19
6069,0 8 2,5954,1100,0,0,75749,210,- -,2006/3/18
6068,0 0 3,4178,1100,9875,420,0,0,- -,2006/3/17
6067,1 4 9,28112,1100,0,0,67875,210,- -,2006/3/16
6066,9 6 7,5650,1100,0,0,98900,210,- -,2006/3/15
6065,9 2 1,16432,1100,0,0,175303,210,- -,2006/3/14
6064,9 8 3,16541,1100,0,0,118006,210,- -,2006/3/13
6063,4 5 8,22724,1100,0,0,230844,210,- -,2006/3/12
6062,7 6 1,10269,1100,0,0,169428,210,- -,2006/3/11
6061,2 2 4,6674,1100,7186,420,0,0,- -,2006/3/10
6060,0 6 2,14423,1100,0,0,83254,210,- -,2006/3/9
6059,9 9 0,5084,1100,6029,420,0,0,- -,2006/3/8
6058,6 0 0,5391,1100,8209,420,0,0,- -,2006/3/7
6057,7 9 1,16265,1100,0,0,189543,210,- -,2006/3/6
6056,8 9 8,6557,1100,6357,420,0,0,- -,2006/3/5
6055,1 4 0,15852,1100,0,0,87901,210,- -,2006/3/4
6054,9 0 9,16295,1100,23232,420,0,0,- -,2006/3/3
6053,6 9 8,7747,1100,0,0,59572,210,- -,2006/3/2
6052,5 0 1,18825,1100,0,0,80668,210,- -,2006/3/1
6051,8 7 3,5040,1100,0,0,118323,210,- -,2006/2/28
6050,8 7 4,11685,1100,0,0,97268,210,- -,2006/2/27
6049,4 8 9,18855,1100,0,0,70562,210,- -,2006/2/26
6048,5 6 4,7999,1100,0,0,150473,210,- -,2006/2/25
6047,6 9 4,29628,1100,0,0,163404,210,- -,2006/2/24
6046,5 6 8,19544,1100,0,0,102192,210,- -,2006/2/23
6045,1 8 7,7265,1100,0,0,72212,210,- -,2006/2/22
6044,0 2 6,3881,1100,0,0,66342,210,- -,2006/2/21
6043,4 4 5,30986,1100,37298,420,0,0,- -,2006/2/20
6042,0 2 8,16886,1100,0,0,61665,210,- -,2006/2/19
6041,8 5 3,18373,1100,0,0,86744,210,- -,2006/2/18
6040,8 7 6,20364,1100,0,0,82431,210,- -,2006/2/17
6039,5 8 7,25818,1100,0,0,109776,210,- -,2006/2/16
6038,3 7 4,21570,1100,0,0,77593,210,- -,2006/2/15
6037,2 3 6,30746,1100,0,0,107899,210,- -,2006/2/14
6036,1 5 4,22670,1100,0,0,54150,210,- -,2006/2/13
6035,6 4 7,8125,1100,0,0,62892,210,- -,2006/2/12
6034,4 6 5,13582,1100,0,0,68447,210,- -,2006/2/11
6033,5 4 9,9536,1100,0,0,54664,210,- -,2006/2/10
6032,6 9 9,12445,1100,20950,420,0,0,- -,2006/2/9
6031,6 7 5,21277,1100,0,0,70271,210,- -,2006/2/8
6030,0 8 6,9363,1100,0,0,43304,210,- -,2006/2/7
6029,7 0 6,11322,1100,0,0,66106,210,- -,2006/2/6
6028,5 4 7,10560,1100,0,0,69652,210,- -,2006/2/5
6027,4 0 4,3827,1783,3971,1075,0,0,- -,2006/1/27
6026,9 9 8,7761,1391,7150,739,0,0,- -,2006/1/26
